202102,Aerospace Engineering,Undergraduate Research,30118,AE 2699,DEC,Class,TBA,,TBA,John Allen  Dec (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences,Res/CP>=101conthrs"
202102,Aerospace Engineering,Undergraduate Research,27578,AE 2699,DIL,Class,TBA,,TBA,Claudio Vinicius  Di Leo (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202102,Aerospace Engineering,Undergraduate Research,26009,AE 2699,FEI,Class,TBA,,TBA,Karen Michelle  Feigh (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202102,Aerospace Engineering,Undergraduate Research,24025,AE 2699,FER,Class,TBA,,TBA,Eric Marie J  Feron (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202102,Aerospace Engineering,Undergraduate Research,29037,AE 2699,GER,Class,TBA,,TBA,Brian Joseph  German (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202102,Aerospace Engineering,Undergraduate Research,30107,AE 2699,GRI,Class,TBA,,TBA,Kelly Ann  Griendling (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences,Res/CP>=101conthrs"
202102,Aerospace Engineering,Undergraduate Research,27340,AE 2699,GUN,Class,TBA,,TBA,Brian Christopher  Gunter (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202102,Aerospace Engineering,Undergraduate Research,30101,AE 2699,HO,Class,TBA,,TBA,Koki   Ho (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences,Res/CP>=101conthrs"
202102,Aerospace Engineering,Undergraduate Research,23558,AE 2699,LIE,Class,TBA,,TBA,Tim Charles  Lieuwen (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202102,Aerospace Engineering,Undergraduate Research,27339,AE 2699,LIG,Class,TBA,,TBA,Edgar Glenn  Lightsey (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202102,Aerospace Engineering,Undergraduate Research,22881,AE 2699,MAV,Class,TBA,,TBA,Dimitrios N  Mavris (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202102,Aerospace Engineering,Undergraduate Research,35837,AE 2699,MAZ,Class,TBA,,TBA,Yi Chen  Mazumdar (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences,Res/CP>=101conthrs"
202102,Aerospace Engineering,Undergraduate Research,29035,AE 2699,MEN,Class,TBA,,TBA,Suresh   Menon (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202102,Aerospace Engineering,Undergraduate Research,28544,AE 2699,OEF,Class,TBA,,TBA,Joseph   Oefelein (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202102,Aerospace Engineering,Undergraduate Research,28292,AE 2699,R,Class,TBA,,TBA,Turab Ali  Zaidi (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"GTLMetz(UGProgram),TechElectCS,Engr,&Sciences,OneSemester,StudyAbroad,BranchCampusAbroad"
202102,Aerospace Engineering,Undergraduate Research,24228,AE 2699,RIM,Class,TBA,,TBA,Julian Jose  Rimoli (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202102,Aerospace Engineering,Undergraduate Research,29508,AE 2699,ROG,Class,TBA,,TBA,Jonathan David  Rogers (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences,Res/CP>=101conthrs"
