crn,seatCapacity,seatActual,seatRemaining,waitlistCapacity,waitlistActual,waitlistRemaining
52896,10,1,9,0,0,0
89034,10,0,10,0,0,0
58590,100,0,100,0,0,0
23803,10,0,10,0,0,0
53720,15,0,15,0,0,0
31063,19,19,0,0,0,0
91741,50,47,3,5,0,5
81357,15,0,15,0,0,0
85565,64,61,3,50,0,50
26830,50,21,29,25,0,25
53481,7,0,7,0,0,0
21115,15,0,15,0,0,0
52903,99,1,98,0,0,0
24144,5,0,5,0,0,0
81838,15,0,15,0,0,0
53278,15,0,15,0,0,0
85562,64,51,13,50,0,50
83661,10,0,10,0,0,0
93953,15,12,3,0,0,0
54014,99,4,95,0,0,0
31791,18,17,1,0,0,0
22764,10,0,10,0,0,0
26161,10,0,10,0,0,0
25793,75,75,0,60,35,25
58655,10,0,10,0,0,0
53709,3,0,3,0,0,0
84483,15,0,15,0,0,0
55162,25,0,25,0,0,0
82292,75,73,2,50,0,50
53884,99,1,98,0,0,0
85334,10,0,10,0,0,0
56526,10,0,10,0,0,0
27201,75,75,0,40,37,3
31792,18,18,0,0,0,0
26019,10,0,10,0,0,0
56541,5,0,5,0,0,0
27522,10,0,10,0,0,0
84477,15,1,14,0,0,0
55655,25,0,25,0,0,0
85564,75,75,0,50,0,50
52904,99,0,99,0,0,0
81444,15,0,15,0,0,0
56956,10,0,10,0,0,0
33699,75,74,0,20,6,14
30130,5,0,5,0,0,0
54673,5,1,4,0,0,0
31301,40,35,5,0,0,0
32178,10,0,10,0,0,0
84488,15,0,15,0,0,0
85560,75,74,1,50,0,50
53885,99,1,98,0,0,0
58701,20,0,20,0,0,0
83953,10,0,10,0,0,0
22962,60,60,0,50,0,50
95080,1,1,0,0,0,0
56870,10,1,9,0,0,0
53842,5,0,5,0,0,0
33721,5,1,4,0,0,0
31303,40,40,0,0,0,0
29564,10,0,10,0,0,0
86017,10,2,8,0,0,0
89905,60,29,31,30,0,30
54779,99,0,99,0,0,0
81224,15,0,15,0,0,0
27684,60,60,0,40,14,26
55454,1,0,1,0,0,0
94348,3,3,0,0,0,0
24212,5,0,5,0,0,0
54417,5,0,5,0,0,0
58745,10,0,10,0,0,0
95152,10,1,9,0,0,0
26637,10,0,10,0,0,0
89906,60,60,0,30,0,30
83263,10,0,10,0,0,0
91675,15,6,9,0,0,0
54156,3,0,3,0,0,0
21862,15,0,15,0,0,0
24484,60,60,0,50,16,34
59930,2,1,1,0,0,0
56148,10,0,10,0,0,0
85995,10,0,10,0,0,0
24610,10,0,10,0,0,0
56472,5,0,5,0,0,0
89907,60,57,3,30,0,30
85360,10,0,10,0,0,0
23802,5,0,5,0,0,0
53741,99,1,98,0,0,0
26402,10,0,10,0,0,0
53028,15,0,15,0,0,0
30551,90,90,0,50,50,0
30714,160,158,0,50,50,0
89197,10,0,10,0,0,0
56955,10,0,10,0,0,0
58767,5,0,5,0,0,0
93868,15,10,5,0,0,0
90312,10,0,10,0,0,0
26718,10,0,10,0,0,0
53886,99,0,99,0,0,0
26149,10,0,10,0,0,0
53029,15,0,15,0,0,0
93002,10,0,10,0,0,0
30553,60,58,2,25,0,25
30715,50,36,14,30,0,30
55613,3,0,3,0,0,0
93867,15,8,7,0,0,0
86655,10,0,10,0,0,0
55872,10,0,10,0,0,0
27381,10,0,10,0,0,0
21171,15,0,15,0,0,0
58125,99,1,98,0,0,0
82844,15,0,15,0,0,0
53030,15,0,15,0,0,0
80433,60,34,26,50,0,50
26307,75,75,0,50,26,24
91808,15,9,6,0,0,0
28734,35,22,13,25,0,25
59980,20,0,20,0,0,0
85981,10,0,10,0,0,0
54773,10,0,10,0,0,0
27471,10,0,10,0,0,0
58127,99,0,99,0,0,0
31935,20,1,19,0,0,0
54150,3,0,3,0,0,0
90224,1,1,0,0,0,0
30554,75,74,0,50,32,18
83291,60,60,0,50,0,50
85266,10,0,10,0,0,0
58472,1,0,1,0,0,0
83087,10,0,10,0,0,0
28735,40,34,6,25,0,25
60282,44,31,13,0,0,0
56604,10,1,9,0,0,0
21602,15,0,15,0,0,0
58122,99,0,99,0,0,0
27567,10,0,10,0,0,0
85220,60,60,0,50,0,50
23250,60,59,0,75,28,47
26332,40,39,1,3,0,3
60283,44,31,13,10,0,10
82478,15,0,15,0,0,0
55848,20,0,20,0,0,0
89767,1,1,0,0,0,0
95038,5,1,4,0,0,0
60623,5,0,5,0,0,0
58046,10,1,9,0,0,0
52905,99,0,99,0,0,0
23846,15,0,15,0,0,0
83818,85,63,22,50,0,50
23759,10,0,10,0,0,0
31424,40,40,0,0,0,0
82491,15,0,15,0,0,0
58187,25,0,25,0,0,0
23627,65,55,10,50,0,50
92422,1,1,0,0,0,0
82792,10,0,10,0,0,0
54770,10,0,10,0,0,0
52883,8,0,8,0,0,0
22528,48,40,8,25,0,25
52906,99,1,98,0,0,0
23840,15,0,15,0,0,0
87003,85,64,21,20,0,20
53031,15,0,15,0,0,0
84039,15,0,15,0,0,0
23447,10,0,10,0,0,0
92492,1,1,0,0,0,0
32657,100,91,9,0,0,0
33689,40,33,7,0,0,0
52884,8,0,8,0,0,0
58646,100,0,100,0,0,0
23851,15,0,15,0,0,0
60093,10,0,10,0,0,0
85984,10,0,10,0,0,0
93659,40,30,10,25,0,25
30555,50,47,3,15,0,15
82180,15,0,15,0,0,0
56963,10,0,10,0,0,0
90127,1,1,0,0,0,0
31363,50,50,0,0,0,0
27126,10,0,10,0,0,0
31065,16,4,12,0,0,0
60625,5,1,4,0,0,0
58123,99,1,98,0,0,0
56628,10,0,10,0,0,0
85690,10,0,10,0,0,0
25182,10,0,10,0,0,0
93660,40,30,10,25,0,25
32261,5,0,5,0,0,0
52483,35,8,27,30,0,30
54388,5,0,5,0,0,0
85899,10,2,8,0,0,0
95172,1,1,0,0,0,0
22529,30,21,9,25,0,25
52907,99,3,96,0,0,0
22479,10,0,10,0,0,0
31064,16,12,4,0,0,0
56486,5,0,5,0,0,0
54993,10,0,10,0,0,0
25160,10,0,10,0,0,0
84456,10,0,10,0,0,0
90751,200,177,23,50,0,50
32339,1,0,1,0,0,0
54468,5,0,5,0,0,0
57787,35,23,12,30,0,30
57752,10,2,8,0,0,0
31066,16,14,2,0,0,0
89658,10,0,10,0,0,0
25649,10,0,10,0,0,0
32658,100,100,0,0,0,0
92969,1,1,0,0,0,0
54772,10,3,7,0,0,0
27616,10,0,10,0,0,0
87177,10,0,10,0,0,0
88094,27,26,1,15,0,15
32408,5,0,5,0,0,0
54470,5,0,5,0,0,0
58826,0,55,0,0,0,0
24924,10,0,10,0,0,0
56102,3,0,3,0,0,0
88053,10,1,9,0,0,0
27748,40,32,8,0,0,0
92968,1,1,0,0,0,0
30010,10,0,10,0,0,0
30712,80,80,0,30,13,17
55356,10,0,10,0,0,0
87216,10,0,10,0,0,0
88095,27,27,0,30,0,30
27274,5,0,5,0,0,0
53032,15,0,15,0,0,0
54650,0,19,0,15,0,15
93336,10,0,10,0,0,0
24641,10,0,10,0,0,0
55909,5,2,3,0,0,0
22470,15,0,15,0,0,0
23618,43,42,0,20,8,12
22530,50,45,5,20,0,20
88880,1,1,0,0,0,0
90013,10,0,10,0,0,0
27923,15,1,14,0,0,0
88096,27,27,0,30,0,30
53153,15,0,15,0,0,0
56413,0,18,0,15,0,15
94370,10,1,9,0,0,0
24965,30,30,0,10,3,7
85946,10,0,10,0,0,0
24527,10,0,10,0,0,0
28863,25,25,0,13,12,1
52886,8,2,6,0,0,0
90128,1,1,0,0,0,0
26361,10,0,10,0,0,0
58107,10,0,10,0,0,0
88097,27,27,0,30,0,30
30151,5,0,5,0,0,0
56788,0,18,0,15,0,15
94889,10,1,9,0,0,0
33212,48,13,35,0,0,0
22142,15,0,15,0,0,0
85825,10,0,10,0,0,0
92421,1,1,0,0,0,0
27830,20,20,0,12,4,8
28293,10,0,10,0,0,0
94695,27,24,3,15,0,15
28244,5,0,5,0,0,0
52888,10,0,10,0,0,0
54415,20,0,20,0,0,0
81843,15,0,15,0,0,0
52485,35,7,28,20,0,20
25356,30,30,0,5,3,2
22155,15,0,15,0,0,0
89094,10,0,10,0,0,0
93140,1,1,0,0,0,0
28394,10,0,10,0,0,0
33644,12,12,0,6,6,0
59764,5,1,4,0,0,0
88098,27,19,8,30,0,30
30299,5,0,5,0,0,0
55444,20,0,20,0,0,0
90968,20,20,0,0,0,0
82473,15,4,11,0,0,0
57405,45,35,10,10,0,10
33314,50,50,0,10,8,2
23467,15,0,15,0,0,0
21704,10,0,10,0,0,0
90126,1,1,0,0,0,0
56136,5,0,5,0,0,0
29387,16,16,0,0,0,0
57709,25,0,25,0,0,0
88099,27,27,0,30,0,30
81247,15,0,15,0,0,0
82493,15,0,15,0,0,0
90971,19,19,0,0,0,0
56291,10,0,10,0,0,0
26502,10,0,10,0,0,0
27597,5,0,5,0,0,0
21889,15,0,15,0,0,0
93274,1,1,0,0,0,0
27475,10,0,10,0,0,0
31188,20,20,0,0,0,0
53482,7,0,7,0,0,0
58754,10,0,10,0,0,0
80431,60,60,0,50,0,50
83200,10,0,10,0,0,0
84038,15,0,15,0,0,0
90970,18,18,0,0,0,0
55336,10,0,10,0,0,0
25066,10,0,10,0,0,0
93142,1,1,0,0,0,0
33215,30,9,21,0,0,0
22773,5,0,5,0,0,0
23986,10,0,10,0,0,0
53033,0,0,0,0,0,0
30364,20,20,0,0,0,0
80432,60,56,4,50,0,50
56144,5,2,3,0,0,0
87142,10,0,10,0,0,0
94803,19,19,0,0,0,0
82168,15,0,15,0,0,0
57535,20,0,20,0,0,0
31480,30,30,0,0,0,0
33612,5,1,4,0,0,0
92927,1,1,0,0,0,0
27829,10,0,10,0,0,0
55417,20,0,20,0,0,0
22673,10,0,10,0,0,0
85568,60,39,21,50,0,50
31190,20,8,12,0,0,0
55767,5,2,3,0,0,0
90895,80,74,6,0,0,0
93143,5,0,5,0,0,0
83240,15,5,10,0,0,0
56768,20,0,20,0,0,0
80312,15,11,4,0,0,0
26646,10,0,10,0,0,0
30166,10,0,10,0,0,0
57333,25,0,25,0,0,0
33315,30,28,2,0,0,0
26719,10,0,10,0,0,0
55802,7,5,2,0,0,0
80443,70,64,6,60,0,60
31191,40,30,10,0,0,0
90964,39,39,0,0,0,0
82072,15,0,15,0,0,0
55836,10,0,10,0,0,0
87962,10,0,10,0,0,0
80313,10,4,6,0,0,0
30298,10,0,10,0,0,0
25840,30,29,0,15,1,14
30273,10,0,10,0,0,0
23973,30,30,0,15,6,9
25922,5,0,5,0,0,0
86050,70,69,1,60,0,60
53483,7,1,6,0,0,0
53371,15,0,15,0,0,0
90966,39,37,2,0,0,0
93231,10,0,10,0,0,0
85362,10,0,10,0,0,0
55398,10,0,10,0,0,0
80314,25,18,7,0,0,0
33317,20,25,0,0,0,0
26137,5,0,5,0,0,0
32238,20,0,20,0,0,0
85570,90,90,0,75,0,75
89934,39,39,0,0,0,0
83215,15,2,13,0,0,0
54670,9,5,4,0,0,0
53994,20,0,20,0,0,0
87649,10,0,10,0,0,0
57645,20,0,20,0,0,0
23995,10,0,10,0,0,0
21604,15,0,15,0,0,0
25710,5,1,4,0,0,0
22531,30,29,1,10,0,10
88048,39,37,2,0,0,0
88237,50,9,41,25,0,25
56146,10,0,10,0,0,0
55654,25,0,25,0,0,0
53312,10,1,9,0,0,0
87285,10,0,10,0,0,0
24231,10,0,10,0,0,0
84944,5,0,5,0,0,0
33458,20,18,2,0,0,0
22138,15,0,15,0,0,0
27854,5,0,5,0,0,0
90899,19,18,1,0,0,0
23796,10,0,10,0,0,0
53034,15,0,15,0,0,0
56608,10,0,10,0,0,0
55799,5,2,3,0,0,0
81310,15,0,15,0,0,0
88692,100,97,3,45,0,45
93239,10,0,10,0,0,0
24799,22,22,0,8,2,6
22157,15,0,15,0,0,0
33218,30,11,19,0,0,0
26169,5,0,5,0,0,0
24929,10,0,10,0,0,0
90900,19,19,0,0,0,0
89142,10,0,10,0,0,0
53036,15,0,15,0,0,0
54386,4,0,4,0,0,0
86843,70,69,1,60,0,60
58039,20,0,20,0,0,0
90387,10,0,10,0,0,0
25834,22,22,0,8,0,8
23466,15,0,15,0,0,0
22532,30,27,3,15,0,15
27309,10,0,10,0,0,0
26055,5,0,5,0,0,0
90901,19,20,0,0,0,0
53037,15,0,15,0,0,0
84393,10,0,10,0,0,0
85569,70,69,1,60,0,60
55407,10,0,10,0,0,0
56890,5,0,5,0,0,0
92457,10,0,10,0,0,0
31309,33,33,0,10,8,2
31487,15,2,13,0,0,0
21877,15,0,15,0,0,0
22477,10,0,10,0,0,0
90902,19,19,0,0,0,0
27615,5,0,5,0,0,0
53715,5,0,5,0,0,0
84018,10,0,10,0,0,0
89317,50,50,0,40,0,40
58672,5,2,3,0,0,0
93100,10,2,8,0,0,0
33534,5,3,2,0,0,0
22802,15,0,15,0,0,0
55363,10,0,10,0,0,0
24233,10,0,10,0,0,0
87563,40,39,1,6,0,6
53038,15,0,15,0,0,0
88589,10,0,10,0,0,0
27614,5,2,3,0,0,0
85206,60,60,0,50,0,50
81999,15,0,15,0,0,0
57115,6,5,1,0,0,0
31488,30,19,11,0,0,0
21795,15,0,15,0,0,0
55330,1,0,1,0,0,0
26086,10,0,10,0,0,0
87564,38,40,0,4,0,4
54161,3,0,3,0,0,0
29417,20,5,15,5,0,5
82853,10,0,10,0,0,0
83463,70,35,35,50,0,50
81951,20,4,16,0,0,0
56170,5,0,5,0,0,0
30193,10,0,10,0,0,0
57191,20,0,20,0,0,0
95296,5,3,2,6,0,6
30765,25,18,7,25,0,25
22501,10,0,10,0,0,0
86646,10,0,10,0,0,0
53039,15,0,15,0,0,0
95327,10,0,10,0,0,0
57149,5,0,5,0,0,0
31193,20,14,6,0,0,0
33221,20,14,6,0,0,0
22777,15,0,15,0,0,0
56480,10,0,10,0,0,0
26598,10,0,10,0,0,0
26784,45,43,2,25,0,25
85746,10,0,10,0,0,0
54705,25,0,25,0,0,0
95053,10,1,9,0,0,0
56765,5,0,5,0,0,0
24255,5,0,5,0,0,0
33537,5,1,4,0,0,0
31310,21,20,0,8,3,5
58546,20,0,20,0,0,0
24639,10,0,10,0,0,0
32604,40,40,0,10,0,10
85394,10,0,10,0,0,0
56871,5,0,5,0,0,0
54075,3,0,3,0,0,0
30198,10,0,10,0,0,0
33690,17,17,0,0,0,0
59693,20,0,20,0,0,0
85426,15,0,15,0,0,0
87601,10,0,10,0,0,0
32595,30,19,11,10,0,10
24377,20,18,2,0,0,0
93643,75,75,0,50,0,50
54153,3,0,3,0,0,0
53708,10,0,10,0,0,0
28361,10,0,10,0,0,0
32153,2,0,2,0,0,0
55406,10,0,10,0,0,0
87999,10,0,10,0,0,0
90314,10,0,10,0,0,0
29379,30,24,6,0,0,0
24405,10,10,0,2,1,1
93022,10,7,3,0,0,0
55418,20,0,20,0,0,0
54020,8,2,6,0,0,0
29722,10,0,10,0,0,0
30565,60,34,26,35,0,35
31491,15,9,6,0,0,0
56483,10,0,10,0,0,0
90425,10,0,10,0,0,0
86995,10,1,9,0,0,0
24406,10,8,2,2,0,2
93023,10,8,2,0,0,0
56321,25,0,25,0,0,0
31411,20,18,2,0,0,0
30089,10,0,10,0,0,0
33493,5,0,5,10,0,10
56589,5,2,3,0,0,0
31492,20,7,13,0,0,0
90836,194,193,1,75,0,75
58746,20,0,20,0,0,0
88495,10,2,8,0,0,0
81966,10,1,9,0,0,0
31588,40,26,14,0,0,0
53040,15,0,15,0,0,0
93024,10,7,3,0,0,0
31477,23,23,0,11,8,3
52890,12,3,9,0,0,0
33224,30,10,20,0,0,0
21736,15,0,15,0,0,0
30566,75,71,4,25,0,25
56509,10,0,10,0,0,0
90837,9,9,0,0,0,0
53041,15,0,15,0,0,0
82091,15,1,14,0,0,0
23976,50,43,7,20,0,20
89039,10,0,10,0,0,0
30567,25,16,9,5,0,5
33473,5,0,5,0,0,0
21691,20,0,20,0,0,0
56737,8,5,3,0,0,0
93025,10,8,2,0,0,0
27364,27,27,0,10,10,0
56198,10,0,10,0,0,0
90838,48,47,1,25,0,25
27023,65,49,16,25,0,25
53263,15,0,15,0,0,0
33471,5,0,5,0,0,0
58863,58,14,44,0,0,0
30568,75,75,0,25,0,25
24670,15,0,15,0,0,0
84658,10,0,10,0,0,0
53232,8,0,8,0,0,0
83244,15,0,15,0,0,0
93026,10,8,2,0,0,0
29965,5,0,5,0,0,0
55878,10,0,10,0,0,0
90839,44,45,0,25,0,25
28686,65,49,16,0,0,0
57331,10,0,10,0,0,0
33408,10,9,1,0,0,0
30570,20,13,7,0,0,0
58861,100,54,46,0,0,0
56760,5,1,4,0,0,0
88055,10,0,10,0,0,0
26672,10,0,10,0,0,0
83097,10,0,10,0,0,0
94923,10,8,2,0,0,0
55877,10,0,10,0,0,0
23692,7,0,7,0,0,0
87551,34,28,6,3,0,3
31597,54,54,0,30,30,0
57161,8,6,2,0,0,0
25912,10,0,10,0,0,0
33422,5,0,5,0,0,0
32600,55,55,0,10,0,10
94890,10,3,7,0,0,0
94924,10,8,2,0,0,0
87971,10,0,10,0,0,0
53042,15,0,15,0,0,0
29621,5,0,5,0,0,0
57268,20,0,20,0,0,0
91029,40,40,0,18,0,18
31598,54,54,0,0,0,0
27040,10,0,10,0,0,0
93364,10,0,10,0,0,0
33226,30,3,27,0,0,0
82193,15,0,15,0,0,0
33658,25,6,19,5,0,5
94920,10,7,3,0,0,0
54712,10,0,10,0,0,0
29642,5,0,5,0,0,0
56979,5,0,5,0,0,0
53043,15,0,15,0,0,0
90905,16,10,6,0,0,0
24768,75,74,0,20,6,14
32283,10,0,10,0,0,0
27820,40,8,32,0,0,0
89087,10,0,10,0,0,0
84667,10,0,10,0,0,0
33501,25,5,20,5,0,5
94921,10,7,3,0,0,0
23696,5,0,5,0,0,0
56941,20,0,20,0,0,0
53270,15,0,15,0,0,0
59698,5,3,2,0,0,0
90904,16,16,0,0,0,0
28690,75,74,1,0,0,0
86698,15,0,15,0,0,0
24142,5,1,4,0,0,0
21810,15,0,15,0,0,0
30569,10,4,6,3,0,3
25313,5,0,5,0,0,0
84920,10,0,10,0,0,0
53378,15,0,15,0,0,0
94922,10,4,6,0,0,0
57597,20,0,20,0,0,0
90906,16,15,1,0,0,0
55053,5,1,4,0,0,0
25265,70,70,0,20,16,4
22806,15,0,15,0,0,0
33319,20,2,18,0,0,0
84892,5,1,4,0,0,0
30571,60,42,18,10,0,10
24925,19,19,0,12,12,0
54466,5,0,5,0,0,0
84431,10,0,10,0,0,0
60716,20,1,19,0,0,0
90840,80,78,2,25,0,25
57497,5,1,4,0,0,0
29161,70,70,0,0,0,0
93028,10,8,2,0,0,0
26721,10,0,10,0,0,0
31508,13,12,0,5,1,4
82137,15,0,15,0,0,0
30572,60,41,19,10,0,10
60232,200,0,200,0,0,0
33687,22,17,5,0,0,0
60922,10,1,9,0,0,0
85751,10,0,10,0,0,0
55359,10,0,10,0,0,0
84227,40,41,0,20,0,20
93029,10,8,2,0,0,0
56262,5,2,3,0,0,0
31997,10,0,10,0,0,0
83985,15,0,15,0,0,0
30573,60,38,22,10,0,10
33421,20,7,13,0,0,0
60681,0,1,0,0,0,0
25862,5,0,5,0,0,0
56946,10,0,10,0,0,0
55672,10,0,10,0,0,0
84226,12,10,2,13,0,13
88827,10,0,10,0,0,0
25354,52,22,30,0,0,0
93030,10,7,3,0,0,0
21901,15,0,15,0,0,0
30574,60,31,29,10,0,10
88054,10,0,10,0,0,0
27723,25,24,1,0,0,0
60644,50,0,50,0,0,0
56153,25,1,24,0,0,0
30103,5,1,4,0,0,0
89660,20,15,5,12,0,12
82851,10,0,10,0,0,0
31259,48,40,8,10,0,10
58742,20,0,20,0,0,0
93032,10,8,2,0,0,0
27520,10,0,10,0,0,0
33511,125,63,62,50,0,50
90396,10,0,10,0,0,0
60229,50,0,50,0,0,0
30575,60,36,24,10,0,10
89888,18,18,0,8,0,8
30606,45,9,36,0,0,0
58193,20,0,20,0,0,0
84922,10,0,10,0,0,0
25868,5,0,5,0,0,0
93031,10,7,3,0,0,0
53044,0,0,0,0,0,0
25699,15,0,15,0,0,0
33437,5,4,1,0,0,0
60643,200,5,195,0,0,0
57753,10,4,6,0,0,0
93107,10,2,8,0,0,0
25357,20,19,1,0,0,0
24579,50,3,47,0,0,0
92000,17,18,0,0,0,0
59695,20,0,20,0,0,0
93033,10,7,3,0,0,0
87220,10,0,10,0,0,0
53045,15,0,15,0,0,0
24204,5,0,5,0,0,0
30165,25,20,5,0,0,0
29622,5,0,5,0,0,0
56359,50,16,34,0,0,0
52892,12,2,10,0,0,0
25358,4,4,0,0,0,0
24580,50,4,46,0,0,0
82875,10,0,10,0,0,0
53046,15,0,15,0,0,0
90909,16,16,0,0,0,0
58111,20,0,20,0,0,0
93036,10,8,2,0,0,0
89132,10,0,10,0,0,0
21852,15,0,15,0,0,0
31495,20,19,1,0,0,0
23697,5,1,4,0,0,0
60144,200,147,53,0,0,0
58534,5,0,5,0,0,0
53047,15,0,15,0,0,0
25359,4,3,1,0,0,0
90912,16,15,1,0,0,0
60543,20,0,20,0,0,0
87919,10,0,10,0,0,0
93034,10,6,4,0,0,0
88001,10,0,10,0,0,0
23417,15,0,15,0,0,0
33229,20,20,0,0,0,0
57885,200,20,180,0,0,0
56503,5,0,5,0,0,0
53987,20,0,20,0,0,0
25360,4,4,0,0,0,0
90913,16,16,0,0,0,0
93035,10,6,4,0,0,0
85392,10,0,10,0,0,0
57647,20,0,20,0,0,0
93001,10,0,10,0,0,0
23693,5,0,5,0,0,0
26720,10,0,10,0,0,0
31709,200,200,0,0,0,0
60143,80,67,13,0,0,0
56518,5,0,5,0,0,0
94949,1,1,0,0,0,0
56481,10,0,10,0,0,0
53370,25,0,25,0,0,0
93037,10,8,2,0,0,0
85077,20,13,7,0,0,0
25361,4,4,0,0,0,0
28005,5,1,4,0,0,0
93303,10,7,3,0,0,0
28370,10,0,10,0,0,0
30577,25,6,19,0,0,0
53484,7,4,3,0,0,0
31719,100,58,42,50,0,50
58323,26,22,4,0,0,0
84645,29,29,0,15,0,15
85114,10,7,3,0,0,0
53348,15,0,15,0,0,0
58552,20,0,20,0,0,0
93038,10,8,2,0,0,0
25362,4,4,0,0,0,0
32400,2,0,2,0,0,0
82413,15,0,15,0,0,0
30578,25,8,17,0,0,0
30096,10,0,10,0,0,0
31510,15,15,0,0,0,0
53485,7,1,6,0,0,0
58859,25,3,22,0,0,0
89895,20,20,0,10,0,10
85115,10,6,4,0,0,0
55803,10,0,10,0,0,0
93039,10,7,3,0,0,0
29382,48,48,0,10,0,10
29971,5,0,5,0,0,0
30051,55,54,0,15,2,13
92883,10,2,8,0,0,0
27557,10,0,10,0,0,0
31720,65,27,38,50,0,50
54152,3,0,3,0,0,0
57159,5,2,3,0,0,0
95218,2,0,2,0,0,0
84648,14,13,1,20,0,20
30610,30,30,0,15,6,9
23698,5,0,5,0,0,0
56535,10,0,10,0,0,0
93040,10,8,2,0,0,0
32717,30,30,0,5,3,2
86296,35,34,1,25,0,25
26674,10,0,10,0,0,0
31496,20,5,15,0,0,0
52893,8,2,6,0,0,0
56552,10,0,10,0,0,0
86256,16,13,3,20,0,20
95311,2,1,1,0,0,0
30611,24,11,13,0,0,0
56256,10,0,10,0,0,0
28039,50,15,35,50,0,50
24072,5,2,3,0,0,0
83778,35,13,22,50,0,50
33438,10,2,8,0,0,0
82679,500,0,500,0,0,0
56945,25,0,25,0,0,0
58001,10,9,1,0,0,0
88466,94,58,36,25,0,25
30009,10,0,10,0,0,0
30612,12,4,8,0,0,0
27072,400,110,290,50,0,50
60081,20,1,19,0,0,0
95316,2,1,1,0,0,0
93716,30,14,16,0,0,0
31307,30,26,4,10,0,10
33405,10,9,1,0,0,0
52895,8,2,6,0,0,0
58109,10,0,10,0,0,0
90757,94,58,36,0,0,0
30244,10,0,10,0,0,0
30613,12,7,5,0,0,0
21393,60,59,0,30,3,27
95312,2,2,0,0,0,0
31413,15,15,0,10,0,10
89881,10,5,5,20,0,20
33474,10,10,0,0,0,0
53313,8,0,8,0,0,0
55140,25,0,25,0,0,0
88109,125,105,20,20,0,20
32718,20,10,10,5,0,5
95313,2,1,1,0,0,0
86777,60,31,29,100,0,100
32217,2,0,2,0,0,0
33404,10,7,3,0,0,0
23947,48,47,1,0,0,0
53048,15,0,15,0,0,0
55861,3,0,3,0,0,0
90759,125,105,20,0,0,0
87509,75,60,15,50,0,50
26482,500,453,47,50,0,50
92511,8,6,2,5,0,5
31809,10,7,3,0,0,0
31505,10,4,6,0,0,0
23948,12,11,0,10,4,6
57359,20,0,20,0,0,0
56634,5,1,4,5,0,5
94825,21,21,0,5,0,5
23989,20,7,13,0,0,0
89980,87,87,0,50,0,50
56823,20,0,20,0,0,0
31808,15,2,13,0,0,0
93831,20,9,11,20,0,20
26794,15,3,12,0,0,0
54655,5,0,5,0,0,0
23949,12,12,0,10,9,1
94827,21,21,0,0,0,0
55819,15,2,13,0,0,0
90960,70,59,11,35,0,35
57313,20,0,20,0,0,0
30579,50,49,0,25,1,24
33688,10,3,7,0,0,0
93243,10,3,7,10,0,10
33472,5,4,1,0,0,0
25817,12,12,0,10,2,8
58204,10,0,10,0,0,0
91682,9,7,2,10,0,10
56224,10,6,4,0,0,0
94164,16,15,1,0,0,0
84237,70,58,12,50,0,50
56284,10,0,10,0,0,0
32719,20,11,9,5,0,5
31305,30,30,0,5,0,5
90582,241,239,2,150,0,150
31501,10,7,3,0,0,0
24396,12,12,0,10,1,9
53049,15,0,15,0,0,0
93639,54,51,3,25,0,25
54671,5,3,2,0,0,0
85599,15,15,0,8,0,8
90244,5,2,3,0,0,0
58070,20,0,20,0,0,0
30580,50,8,42,0,0,0
32262,5,0,5,0,0,0
90584,10,10,0,0,0,0
33402,10,3,7,0,0,0
22081,15,0,15,0,0,0
59972,5,0,5,0,0,0
93640,125,51,74,0,0,0
33139,27,8,19,5,0,5
53050,15,1,14,0,0,0
86899,24,23,1,16,0,16
89799,15,2,13,0,0,0
90586,10,10,0,0,0,0
31927,1,0,1,0,0,0
58628,20,0,20,0,0,0
33778,15,2,13,0,0,0
33435,20,9,11,0,0,0
85543,70,45,25,20,0,20
29926,10,0,10,0,0,0
33140,27,8,19,0,0,0
55938,20,0,20,0,0,0
32409,2,0,2,0,0,0
95330,2,1,1,0,0,0
93365,5,0,5,0,0,0
57363,20,0,20,0,0,0
52899,8,0,8,0,0,0
90587,10,10,0,0,0,0
28040,200,183,17,50,0,50
31511,5,7,0,0,0,0
86152,70,63,7,20,0,20
32021,10,0,10,0,0,0
88779,5,1,4,0,0,0
95217,2,1,1,0,0,0
52897,12,1,11,0,0,0
30556,6,6,0,0,0,0
32218,10,0,10,0,0,0
58629,20,0,20,0,0,0
90588,10,10,0,0,0,0
27071,425,100,325,50,0,50
56949,10,0,10,0,0,0
58687,2,2,0,0,0,0
33436,10,6,4,0,0,0
90768,70,45,25,0,0,0
31564,25,0,25,15,0,15
89177,5,1,4,0,0,0
32263,5,0,5,0,0,0
53843,5,2,3,0,0,0
26220,12,0,12,0,0,0
90589,10,10,0,0,0,0
55846,10,0,10,0,0,0
95220,2,2,0,0,0,0
32601,60,53,7,20,0,20
53051,15,0,15,0,0,0
60819,2,1,1,0,0,0
31497,20,6,14,0,0,0
91596,70,63,7,0,0,0
89196,5,1,4,0,0,0
31539,15,5,10,0,0,0
32310,5,0,5,0,0,0
22972,40,0,40,0,0,0
54418,20,5,15,0,0,0
81328,35,30,5,0,0,0
90590,11,11,0,0,0,0
58503,20,0,20,0,0,0
29411,200,128,72,50,0,50
60647,2,1,1,0,0,0
53052,15,0,15,0,0,0
31498,5,4,1,0,0,0
31536,15,5,10,0,0,0
93199,10,0,10,0,0,0
27529,5,0,5,0,0,0
56753,5,0,5,0,0,0
91024,20,14,6,0,0,0
